GROUP_NAME,TEAM_ABBREVIATION,MIN,OFF_RATING,DEF_RATING,NET_RATING,SeasonYear,PG,SG,SF,PF,C,PG_Defensive_Handoff,PG_Defensive_OffScreen,PG_Defensive_PRBallHandler,PG_Defensive_PRRollMan,PG_Defensive_Postup,PG_Defensive_Spotup,PG_Offensive_Cut,PG_Offensive_Handoff,PG_Offensive_Misc,PG_Offensive_OffScreen,PG_Offensive_PRBallHandler,PG_Offensive_PRRollMan,PG_Offensive_Postup,PG_Offensive_Spotup,SG_Defensive_Handoff,SG_Defensive_OffScreen,SG_Defensive_PRBallHandler,SG_Defensive_PRRollMan,SG_Defensive_Postup,SG_Defensive_Spotup,SG_Offensive_Cut,SG_Offensive_Handoff,SG_Offensive_Misc,SG_Offensive_OffScreen,SG_Offensive_PRBallHandler,SG_Offensive_PRRollMan,SG_Offensive_Postup,SG_Offensive_Spotup,SF_Defensive_Handoff,SF_Defensive_OffScreen,SF_Defensive_PRBallHandler,SF_Defensive_PRRollMan,SF_Defensive_Postup,SF_Defensive_Spotup,SF_Offensive_Cut,SF_Offensive_Handoff,SF_Offensive_Misc,SF_Offensive_OffScreen,SF_Offensive_PRBallHandler,SF_Offensive_PRRollMan,SF_Offensive_Postup,SF_Offensive_Spotup,PF_Defensive_Handoff,PF_Defensive_OffScreen,PF_Defensive_PRBallHandler,PF_Defensive_PRRollMan,PF_Defensive_Postup,PF_Defensive_Spotup,PF_Offensive_Cut,PF_Offensive_Handoff,PF_Offensive_Misc,PF_Offensive_OffScreen,PF_Offensive_PRBallHandler,PF_Offensive_PRRollMan,PF_Offensive_Postup,PF_Offensive_Spotup,C_Defensive_Handoff,C_Defensive_OffScreen,C_Defensive_PRBallHandler,C_Defensive_PRRollMan,C_Defensive_Postup,C_Defensive_Spotup,C_Offensive_Cut,C_Offensive_Handoff,C_Offensive_Misc,C_Offensive_OffScreen,C_Offensive_PRBallHandler,C_Offensive_PRRollMan,C_Offensive_Postup,C_Offensive_Spotup,MIN_bin
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,389,116.0,110.5,5.5,2023-24,D. Russell,A. Reaves,L. James,R. Hachimura,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(68.0, 466.0]"
L. James - A. Davis - D. Russell - T. Prince - A. Reaves,LAL,243,114.5,116.9,-2.4,2023-24,D. Russell,A. Reaves,T. Prince,L. James,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(68.0, 466.0]"
L. James - A. Davis - D. Russell - T. Prince - C. Reddish,LAL,151,108.8,108.5,0.3,2023-24,D. Russell,C. Reddish,T. Prince,L. James,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.778,0.177,0.558,0.988,0.026,0.162,0.622,0.065,0.171,0.0,0.664,0.0,0.0,0.213,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(68.0, 466.0]"
L. James - A. Davis - T. Prince - C. Reddish - A. Reaves,LAL,101,112.3,124.8,-12.5,2023-24,A. Reaves,C. Reddish,T. Prince,L. James,A. Davis,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.778,0.177,0.558,0.988,0.026,0.162,0.622,0.065,0.171,0.0,0.664,0.0,0.0,0.213,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(68.0, 466.0]"
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,90,128.3,122.2,6.2,2023-24,S. Dinwiddie,A. Reaves,L. James,R. Hachimura,A. Davis,0.443,0.2425,0.2295,0.0,0.39149999999999996,0.564,0.0,0.0,0.006,0.0,0.47050000000000003,0.0,0.0,0.9335,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(68.0, 466.0]"
L. James - A. Davis - D. Russell - T. Prince - M. Christie,LAL,79,114.9,105.3,9.7,2023-24,D. Russell,M. Christie,T. Prince,L. James,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.593,0.381,0.0,0.0,0.0,0.767,0.784,0.189,0.022,0.0,0.169,0.0,0.0,0.96,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(68.0, 466.0]"
L. James - A. Davis - D. Russell - C. Reddish - A. Reaves,LAL,61,117.7,121.3,-3.6,2023-24,D. Russell,A. Reaves,C. Reddish,L. James,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.778,0.177,0.558,0.988,0.026,0.162,0.622,0.065,0.171,0.0,0.664,0.0,0.0,0.213,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(43.0, 68.0]"
L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,LAL,60,116.9,118.3,-1.3,2023-24,A. Reaves,T. Prince,L. James,R. Hachimura,A. Davis,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(43.0, 68.0]"
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,49,107.9,104.5,3.3,2023-24,D. Russell,A. Reaves,L. James,R. Hachimura,J. Hayes,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(43.0, 68.0]"
L. James - A. Davis - R. Hachimura - C. Reddish - A. Reaves,LAL,39,112.0,115.5,-3.4,2023-24,A. Reaves,C. Reddish,L. James,R. Hachimura,J. Hayes,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.778,0.177,0.558,0.988,0.026,0.162,0.622,0.065,0.171,0.0,0.664,0.0,0.0,0.213,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(33.0, 43.0]"
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,39,128.0,111.3,16.8,2023-24,S. Dinwiddie,D. Russell,T. Prince,L. James,J. Hayes,0.443,0.2425,0.2295,0.0,0.39149999999999996,0.564,0.0,0.0,0.006,0.0,0.47050000000000003,0.0,0.0,0.9335,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(33.0, 43.0]"
L. James - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,38,117.9,141.0,-23.0,2023-24,D. Russell,D. Russell,M. Christie,L. James,J. Hayes,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.593,0.381,0.0,0.0,0.0,0.767,0.784,0.189,0.022,0.0,0.169,0.0,0.0,0.96,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(33.0, 43.0]"
L. James - A. Davis - T. Prince - A. Reaves - M. Christie,LAL,37,119.0,108.3,10.7,2023-24,A. Reaves,M. Christie,T. Prince,L. James,A. Davis,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.593,0.381,0.0,0.0,0.0,0.767,0.784,0.189,0.022,0.0,0.169,0.0,0.0,0.96,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(33.0, 43.0]"
L. James - A. Davis - D. Russell - J. Vanderbilt - A. Reaves,LAL,32,121.3,88.9,32.4,2023-24,D. Russell,A. Reaves,L. James,J. Vanderbilt,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.0,0.333,0.099,0.0,0.0,0.479,0.284,0.0,0.105,0.0,0.0,0.0,0.0,0.249,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(26.0, 33.0]"
L. James - D. Russell - C. Wood - J. Vanderbilt - M. Christie,LAL,30,110.6,109.2,1.4,2023-24,D. Russell,M. Christie,L. James,J. Vanderbilt,C. Wood,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.593,0.381,0.0,0.0,0.0,0.767,0.784,0.189,0.022,0.0,0.169,0.0,0.0,0.96,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.0,0.333,0.099,0.0,0.0,0.479,0.284,0.0,0.105,0.0,0.0,0.0,0.0,0.249,0.774,0.842,0.863,0.904,0.977,0.084,0.753,0.0,0.0,0.0,0.0,0.294,0.027,0.195,"(26.0, 33.0]"
L. James - A. Davis - T. Prince - J. Vanderbilt - C. Reddish,LAL,29,111.3,100.0,11.3,2023-24,C. Reddish,T. Prince,L. James,J. Vanderbilt,A. Davis,0.778,0.177,0.558,0.988,0.026,0.162,0.622,0.065,0.171,0.0,0.664,0.0,0.0,0.213,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.0,0.333,0.099,0.0,0.0,0.479,0.284,0.0,0.105,0.0,0.0,0.0,0.0,0.249,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(26.0, 33.0]"
L. James - R. Hachimura - C. Reddish - J. Hayes - A. Reaves,LAL,27,129.8,101.8,28.1,2023-24,A. Reaves,C. Reddish,L. James,R. Hachimura,J. Hayes,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.778,0.177,0.558,0.988,0.026,0.162,0.622,0.065,0.171,0.0,0.664,0.0,0.0,0.213,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(26.0, 33.0]"
L. James - A. Davis - T. Prince - J. Vanderbilt - A. Reaves,LAL,26,82.5,121.7,-39.2,2023-24,A. Reaves,T. Prince,L. James,J. Vanderbilt,A. Davis,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.0,0.333,0.099,0.0,0.0,0.479,0.284,0.0,0.105,0.0,0.0,0.0,0.0,0.249,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(23.0, 26.0]"
L. James - D. Russell - C. Wood - J. Vanderbilt - R. Hachimura,LAL,25,116.4,103.6,12.7,2023-24,D. Russell,R. Hachimura,L. James,J. Vanderbilt,C. Wood,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.0,0.333,0.099,0.0,0.0,0.479,0.284,0.0,0.105,0.0,0.0,0.0,0.0,0.249,0.774,0.842,0.863,0.904,0.977,0.084,0.753,0.0,0.0,0.0,0.0,0.294,0.027,0.195,"(23.0, 26.0]"
L. James - A. Davis - C. Wood - T. Prince - A. Reaves,LAL,24,132.0,149.0,-17.0,2023-24,A. Reaves,T. Prince,L. James,A. Davis,C. Wood,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,0.774,0.842,0.863,0.904,0.977,0.084,0.753,0.0,0.0,0.0,0.0,0.294,0.027,0.195,"(23.0, 26.0]"
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,24,105.2,86.3,18.9,2023-24,S. Dinwiddie,A. Reaves,T. Prince,L. James,A. Davis,0.443,0.2425,0.2295,0.0,0.39149999999999996,0.564,0.0,0.0,0.006,0.0,0.47050000000000003,0.0,0.0,0.9335,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(23.0, 26.0]"
L. James - D. Russell - T. Prince - G. Vincent - J. Hayes,LAL,24,134.6,117.0,17.6,2023-24,G. Vincent,D. Russell,T. Prince,L. James,J. Hayes,0.0,0.0,0.673,0.0,0.0,0.772,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.056,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(23.0, 26.0]"
L. James - A. Davis - D. Russell - A. Reaves - M. Christie,LAL,23,105.7,128.8,-23.2,2023-24,D. Russell,A. Reaves,M. Christie,L. James,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.593,0.381,0.0,0.0,0.0,0.767,0.784,0.189,0.022,0.0,0.169,0.0,0.0,0.96,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(19.0, 23.0]"
L. James - C. Wood - J. Hayes - A. Reaves - M. Christie,LAL,22,104.7,110.6,-6.0,2023-24,A. Reaves,M. Christie,L. James,C. Wood,J. Hayes,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.593,0.381,0.0,0.0,0.0,0.767,0.784,0.189,0.022,0.0,0.169,0.0,0.0,0.96,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.774,0.842,0.863,0.904,0.977,0.084,0.753,0.0,0.0,0.0,0.0,0.294,0.027,0.195,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(19.0, 23.0]"
L. James - A. Davis - D. Russell - T. Prince - R. Hachimura,LAL,21,95.5,147.7,-52.3,2023-24,D. Russell,T. Prince,L. James,R. Hachimura,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(19.0, 23.0]"
L. James - C. Wood - T. Prince - R. Hachimura - A. Reaves,LAL,21,125.6,117.5,8.1,2023-24,A. Reaves,T. Prince,L. James,R. Hachimura,C. Wood,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.774,0.842,0.863,0.904,0.977,0.084,0.753,0.0,0.0,0.0,0.0,0.294,0.027,0.195,"(19.0, 23.0]"
L. James - D. Russell - C. Wood - T. Prince - A. Reaves,LAL,21,97.8,119.1,-21.3,2023-24,D. Russell,A. Reaves,T. Prince,L. James,C. Wood,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.774,0.842,0.863,0.904,0.977,0.084,0.753,0.0,0.0,0.0,0.0,0.294,0.027,0.195,"(19.0, 23.0]"
L. James - A. Davis - D. Russell - R. Hachimura - C. Reddish,LAL,20,93.8,95.7,-1.9,2023-24,D. Russell,C. Reddish,L. James,R. Hachimura,A. Davis,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.778,0.177,0.558,0.988,0.026,0.162,0.622,0.065,0.171,0.0,0.664,0.0,0.0,0.213,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(19.0, 23.0]"
L. James - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,20,117.0,122.7,-5.7,2023-24,D. Russell,A. Reaves,T. Prince,L. James,R. Hachimura,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,"(19.0, 23.0]"
L. James - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,20,131.0,87.8,43.1,2023-24,A. Reaves,T. Prince,L. James,R. Hachimura,J. Hayes,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(19.0, 23.0]"
L. James - A. Davis - T. Prince - J. Vanderbilt - R. Hachimura,LAL,19,150.0,132.6,17.4,2023-24,T. Prince,R. Hachimura,L. James,J. Vanderbilt,A. Davis,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.0,0.333,0.099,0.0,0.0,0.479,0.284,0.0,0.105,0.0,0.0,0.0,0.0,0.249,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077,"(16.0, 19.0]"
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,19,92.5,107.3,-14.8,2023-24,S. Dinwiddie,A. Reaves,L. James,R. Hachimura,J. Hayes,0.443,0.2425,0.2295,0.0,0.39149999999999996,0.564,0.0,0.0,0.006,0.0,0.47050000000000003,0.0,0.0,0.9335,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(16.0, 19.0]"
L. James - D. Russell - T. Prince - J. Hayes - A. Reaves,LAL,18,97.6,118.6,-21.0,2023-24,D. Russell,A. Reaves,T. Prince,L. James,J. Hayes,0.465,0.545,0.706,0.958,0.826,0.149,0.63,0.371,0.0,0.965,0.674,0.438,0.152,0.907,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.0,0.259,0.0,0.442,0.505,0.547,0.058,0.829,0.711,0.46,0.639,0.88,0.0,0.512,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.054,0.0,0.701,0.0,0.0,0.853,0.832,0.0,0.391,0.0,0.0,0.904,0.0,0.011,"(16.0, 19.0]"
L. James - C. Wood - J. Vanderbilt - R. Hachimura - A. Reaves,LAL,17,112.5,97.4,15.1,2023-24,A. Reaves,R. Hachimura,L. James,J. Vanderbilt,C. Wood,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611,0.652,0.259,0.0,0.012,0.569,0.249,0.774,0.0,0.0,0.9,0.059,0.41,0.828,0.896,0.0,0.647,0.0,0.135,0.9,0.743,0.804,0.821,0.538,0.859,0.639,0.709,0.596,0.784,0.0,0.333,0.099,0.0,0.0,0.479,0.284,0.0,0.105,0.0,0.0,0.0,0.0,0.249,0.774,0.842,0.863,0.904,0.977,0.084,0.753,0.0,0.0,0.0,0.0,0.294,0.027,0.195,"(16.0, 19.0]"
