GROUP_NAME,TEAM_ABBREVIATION,MIN,OFF_RATING,DEF_RATING,NET_RATING,SeasonYear,PG,SG,SF,PF,C,PG_Defensive_Handoff,PG_Defensive_OffScreen,PG_Defensive_PRBallHandler,PG_Defensive_PRRollMan,PG_Defensive_Postup,PG_Defensive_Spotup,PG_Offensive_Cut,PG_Offensive_Handoff,PG_Offensive_Misc,PG_Offensive_OffScreen,PG_Offensive_PRBallHandler,PG_Offensive_PRRollMan,PG_Offensive_Postup,PG_Offensive_Spotup,SG_Defensive_Handoff,SG_Defensive_OffScreen,SG_Defensive_PRBallHandler,SG_Defensive_PRRollMan,SG_Defensive_Postup,SG_Defensive_Spotup,SG_Offensive_Cut,SG_Offensive_Handoff,SG_Offensive_Misc,SG_Offensive_OffScreen,SG_Offensive_PRBallHandler,SG_Offensive_PRRollMan,SG_Offensive_Postup,SG_Offensive_Spotup,SF_Defensive_Handoff,SF_Defensive_OffScreen,SF_Defensive_PRBallHandler,SF_Defensive_PRRollMan,SF_Defensive_Postup,SF_Defensive_Spotup,SF_Offensive_Cut,SF_Offensive_Handoff,SF_Offensive_Misc,SF_Offensive_OffScreen,SF_Offensive_PRBallHandler,SF_Offensive_PRRollMan,SF_Offensive_Postup,SF_Offensive_Spotup,PF_Defensive_Handoff,PF_Defensive_OffScreen,PF_Defensive_PRBallHandler,PF_Defensive_PRRollMan,PF_Defensive_Postup,PF_Defensive_Spotup,PF_Offensive_Cut,PF_Offensive_Handoff,PF_Offensive_Misc,PF_Offensive_OffScreen,PF_Offensive_PRBallHandler,PF_Offensive_PRRollMan,PF_Offensive_Postup,PF_Offensive_Spotup,C_Defensive_Handoff,C_Defensive_OffScreen,C_Defensive_PRBallHandler,C_Defensive_PRRollMan,C_Defensive_Postup,C_Defensive_Spotup,C_Offensive_Cut,C_Offensive_Handoff,C_Offensive_Misc,C_Offensive_OffScreen,C_Offensive_PRBallHandler,C_Offensive_PRRollMan,C_Offensive_Postup,C_Offensive_Spotup
K. Irving - D. Exum - D. Jones Jr. - L. Doncic - D. Lively II,DAL,28,139.0,89.7,49.3,2023-24,L. Dončić,K. Irving,D. Exum,D. Jones Jr.,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - D. Powell - D. Jones Jr. - L. Doncic - J. Green,DAL,27,134.5,132.1,2.4,2023-24,L. Dončić,K. Irving,J. Green,D. Jones Jr.,D. Powell,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.264,0.855,0.858,0.23,0.075,0.0,0.873,0.0,0.0,0.948,0.0,0.0
K. Irving - D. Exum - P. Washington - L. Doncic - D. Lively II,DAL,26,88.7,98.4,-9.7,2023-24,L. Dončić,K. Irving,D. Exum,P. Washington,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - L. Doncic - G. Williams - J. Green - D. Lively II,DAL,25,119.6,108.0,11.6,2023-24,L. Dončić,K. Irving,J. Green,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - T. Hardaway Jr. - D. Powell - L. Doncic - G. Williams,DAL,24,109.6,107.7,1.9,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,G. Williams,D. Powell,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.264,0.855,0.858,0.23,0.075,0.0,0.873,0.0,0.0,0.948,0.0,0.0
T. Hardaway Jr. - D. Jones Jr. - P. Washington - L. Doncic - D. Gafford,DAL,24,119.6,87.0,32.6,2023-24,L. Dončić,T. Hardaway Jr.,D. Jones Jr.,P. Washington,D. Gafford,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.3415,0.0945,0.669,0.708,0.8065,0.0,0.33699999999999997,0.0,0.0,0.8605,0.277,0.043
T. Hardaway Jr. - D. Powell - D. Jones Jr. - L. Doncic - J. Green,DAL,24,101.9,128.8,-27.0,2023-24,L. Dončić,J. Green,T. Hardaway Jr.,D. Jones Jr.,D. Powell,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.264,0.855,0.858,0.23,0.075,0.0,0.873,0.0,0.0,0.948,0.0,0.0
K. Irving - T. Hardaway Jr. - D. Powell - D. Jones Jr. - L. Doncic,DAL,23,117.3,94.1,23.2,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,D. Jones Jr.,D. Powell,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.264,0.855,0.858,0.23,0.075,0.0,0.873,0.0,0.0,0.948,0.0,0.0
K. Irving - T. Hardaway Jr. - P. Washington - L. Doncic - D. Gafford,DAL,23,108.9,97.9,11.0,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,P. Washington,D. Gafford,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.3415,0.0945,0.669,0.708,0.8065,0.0,0.33699999999999997,0.0,0.0,0.8605,0.277,0.043
T. Hardaway Jr. - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,DAL,23,81.4,108.9,-27.6,2023-24,L. Dončić,J. Green,T. Hardaway Jr.,D. Jones Jr.,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
T. Hardaway Jr. - D. Jones Jr. - M. Kleber - L. Doncic - J. Green,DAL,23,88.2,139.2,-51.0,2023-24,L. Dončić,J. Green,T. Hardaway Jr.,D. Jones Jr.,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
T. Hardaway Jr. - M. Kleber - L. Doncic - G. Williams - J. Green,DAL,23,95.9,122.2,-26.3,2023-24,L. Dončić,J. Green,T. Hardaway Jr.,G. Williams,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
T. Hardaway Jr. - S. Curry - D. Jones Jr. - L. Doncic - D. Lively II,DAL,22,109.4,102.1,7.4,2023-24,L. Dončić,S. Curry,T. Hardaway Jr.,D. Jones Jr.,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.0,0.0,0.0,0.0,0.0,0.5015000000000001,0.0,0.4855,0.497,0.0025,0.2835,0.0,0.0,0.4175,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - D. Jones Jr. - M. Kleber - P. Washington - L. Doncic,DAL,21,109.8,55.8,53.9,2023-24,L. Dončić,K. Irving,D. Jones Jr.,P. Washington,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
K. Irving - T. Hardaway Jr. - D. Jones Jr. - L. Doncic - D. Lively II,DAL,20,115.6,135.4,-19.9,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,D. Jones Jr.,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - T. Hardaway Jr. - D. Jones Jr. - M. Kleber - L. Doncic,DAL,19,114.0,120.5,-6.6,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,D. Jones Jr.,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
T. Hardaway Jr. - D. Exum - P. Washington - L. Doncic - D. Lively II,DAL,19,89.7,122.5,-32.8,2023-24,L. Dončić,D. Exum,T. Hardaway Jr.,P. Washington,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
D. Exum - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,DAL,18,137.5,95.1,42.4,2023-24,L. Dončić,D. Exum,D. Jones Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
D. Powell - D. Exum - D. Jones Jr. - L. Doncic - G. Williams,DAL,18,94.9,117.1,-22.2,2023-24,L. Dončić,D. Exum,D. Jones Jr.,G. Williams,D. Powell,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.264,0.855,0.858,0.23,0.075,0.0,0.873,0.0,0.0,0.948,0.0,0.0
K. Irving - D. Powell - L. Doncic - G. Williams - J. Green,DAL,17,130.3,128.6,1.7,2023-24,L. Dončić,K. Irving,J. Green,G. Williams,D. Powell,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.264,0.855,0.858,0.23,0.075,0.0,0.873,0.0,0.0,0.948,0.0,0.0
T. Hardaway Jr. - D. Exum - L. Doncic - G. Williams - D. Lively II,DAL,17,160.0,133.3,26.7,2023-24,L. Dončić,D. Exum,T. Hardaway Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
T. Hardaway Jr. - D. Exum - P. Washington - L. Doncic - D. Gafford,DAL,16,142.4,90.9,51.5,2023-24,L. Dončić,D. Exum,T. Hardaway Jr.,P. Washington,D. Gafford,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.3415,0.0945,0.669,0.708,0.8065,0.0,0.33699999999999997,0.0,0.0,0.8605,0.277,0.043
T. Hardaway Jr. - D. Jones Jr. - L. Doncic - J. Hardy - D. Lively II,DAL,16,105.6,80.6,25.0,2023-24,L. Dončić,J. Hardy,T. Hardaway Jr.,D. Jones Jr.,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.237,0.359,0.0,0.0,0.01,0.597,0.0,0.383,0.59,0.01,0.407,0.0,0.0,0.0,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
D. Jones Jr. - M. Kleber - L. Doncic - G. Williams - J. Green,DAL,15,134.4,110.0,24.4,2023-24,L. Dončić,J. Green,D. Jones Jr.,G. Williams,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
K. Irving - T. Hardaway Jr. - D. Jones Jr. - L. Doncic - G. Williams,DAL,15,86.1,138.9,-52.8,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,D. Jones Jr.,G. Williams,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175
L. Doncic - G. Williams - J. Green - J. Hardy - D. Lively II,DAL,15,117.1,84.8,32.3,2023-24,L. Dončić,J. Hardy,J. Green,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.237,0.359,0.0,0.0,0.01,0.597,0.0,0.383,0.59,0.01,0.407,0.0,0.0,0.0,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
S. Curry - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,DAL,15,109.7,103.2,6.5,2023-24,L. Dončić,S. Curry,D. Jones Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.0,0.0,0.0,0.0,0.0,0.5015000000000001,0.0,0.4855,0.497,0.0025,0.2835,0.0,0.0,0.4175,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
T. Hardaway Jr. - D. Jones Jr. - M. Kleber - L. Doncic - D. Gafford,DAL,15,68.6,103.2,-34.7,2023-24,L. Dončić,T. Hardaway Jr.,D. Jones Jr.,M. Kleber,D. Gafford,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581,0.0,0.0,0.3415,0.0945,0.669,0.708,0.8065,0.0,0.33699999999999997,0.0,0.0,0.8605,0.277,0.043
T. Hardaway Jr. - L. Doncic - G. Williams - J. Hardy - D. Lively II,DAL,15,79.4,116.1,-36.7,2023-24,L. Dončić,J. Hardy,T. Hardaway Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.237,0.359,0.0,0.0,0.01,0.597,0.0,0.383,0.59,0.01,0.407,0.0,0.0,0.0,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
T. Hardaway Jr. - P. Washington - L. Doncic - D. Gafford - J. Green,DAL,14,106.1,138.2,-32.2,2023-24,L. Dončić,J. Green,T. Hardaway Jr.,P. Washington,D. Gafford,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.3415,0.0945,0.669,0.708,0.8065,0.0,0.33699999999999997,0.0,0.0,0.8605,0.277,0.043
K. Irving - D. Exum - M. Kleber - L. Doncic - D. Lively II,DAL,13,128.0,132.0,-4.0,2023-24,L. Dončić,K. Irving,D. Exum,M. Kleber,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - G. Williams,DAL,13,103.4,107.4,-4.0,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,G. Williams,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
T. Hardaway Jr. - D. Exum - L. Doncic - J. Green - D. Lively II,DAL,13,165.5,160.7,4.8,2023-24,L. Dončić,D. Exum,J. Green,T. Hardaway Jr.,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
