PLAYER_NAME,Player_Abbrev,SeasonYear,Defensive_Handoff,Defensive_OffScreen,Defensive_PRBallHandler,Defensive_PRRollMan,Defensive_Postup,Defensive_Spotup,Offensive_Cut,Offensive_Handoff,Offensive_Misc,Offensive_OffScreen,Offensive_PRBallHandler,Offensive_PRRollMan,Offensive_Postup,Offensive_Spotup
Frank Ntilikina,F. Ntilikina,2022-23,0.258,0.21,0.515,0.0,0.475,0.875,0.0,0.102,0.02,0.0,0.96,0.0,0.0,0.115
Franz Wagner,F. Wagner,2021-22,0.732,0.463,0.784,0.48,0.305,0.497,0.935,0.384,0.892,0.712,0.521,0.167,0.207,0.57
Franz Wagner,F. Wagner,2022-23,0.651,0.782,0.873,0.0,0.567,0.39,0.865,0.364,0.756,0.868,0.582,0.674,0.862,0.618
Franz Wagner,F. Wagner,2023-24,0.835,0.421,0.485,0.0,0.858,0.22,0.637,0.711,0.982,0.325,0.7,0.691,0.391,0.243
Franz Wagner,F. Wagner,2024-25,0.0,0.611,0.0,0.0,0.471,0.0,0.609,0.638,0.981,0.449,0.696,0.698,0.785,0.0
Fred VanVleet,F. VanVleet,2017-18,0.525,0.885,0.707,0.295,0.208,0.241,0.0,0.502,0.938,0.32,0.581,0.0,0.0,0.842
Fred VanVleet,F. VanVleet,2018-19,0.429,0.154,0.751,0.351,0.833,0.395,0.402,0.098,0.466,0.944,0.386,0.0,0.0,0.758
Fred VanVleet,F. VanVleet,2019-20,0.754,0.484,0.693,0.637,0.839,0.718,0.88,0.101,0.934,0.901,0.505,0.0,0.0,0.716
Fred VanVleet,F. VanVleet,2020-21,0.434,0.414,0.716,0.549,0.494,0.571,0.0,0.343,0.459,0.619,0.679,0.0,0.0,0.685
Fred VanVleet,F. VanVleet,2021-22,0.657,0.844,0.387,0.093,0.3,0.73,0.06,0.588,0.541,0.644,0.732,0.813,0.0,0.911
Fred VanVleet,F. VanVleet,2022-23,0.309,0.379,0.524,0.557,0.898,0.517,0.0,0.279,0.593,0.458,0.708,0.112,0.0,0.564
Fred VanVleet,F. VanVleet,2023-24,0.677,0.375,0.683,0.911,0.836,0.0,0.0,0.525,0.726,0.535,0.827,0.211,0.0,0.0
Fred VanVleet,F. VanVleet,2024-25,0.763,0.475,0.657,0.0,0.752,0.754,0.0,0.523,0.809,0.291,0.535,0.882,0.0,0.432
Freddie Gillespie,F. Gillespie,2020-21,0.0,0.0,0.0,0.0,0.134,0.204,0.331,0.0,0.154,0.0,0.0,0.3,0.0,0.0
Freddie Gillespie,F. Gillespie,2021-22,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furkan Korkmaz,F. Korkmaz,2018-19,0.228,0.096,0.354,0.0,0.0,0.637,0.33,0.794,0.365,0.078,0.681,0.0,0.0,0.679
Furkan Korkmaz,F. Korkmaz,2019-20,0.619,0.181,0.804,0.332,0.188,0.643,0.738,0.226,0.493,0.761,0.322,0.392,0.0,0.902
Furkan Korkmaz,F. Korkmaz,2020-21,0.09,0.459,0.163,0.839,0.587,0.914,0.0,0.117,0.522,0.91,0.188,0.958,0.0,0.778
Furkan Korkmaz,F. Korkmaz,2021-22,0.895,0.859,0.834,0.799,0.414,0.731,0.984,0.611,0.074,0.748,0.31,0.0,0.0,0.248
Furkan Korkmaz,F. Korkmaz,2022-23,0.887,0.0,0.674,0.0,0.0,0.706,0.0,0.0,0.0,0.0,0.733,0.0,0.0,0.385
GG Jackson,G. Jackson,2023-24,0.818,0.07,0.173,0.502,0.385,0.0,0.962,0.304,0.614,0.5,0.487,0.948,0.0,0.379
GG Jackson,G. Jackson,2024-25,0.336,0.0,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,0.0,0.0,0.055
Gabe Vincent,G. Vincent,2019-20,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Vincent,G. Vincent,2020-21,0.0,0.459,0.487,0.0,0.866,0.563,0.0,0.134,0.443,0.0,0.115,0.0,0.0,0.415
Gabe Vincent,G. Vincent,2021-22,0.954,0.936,0.658,0.977,0.863,0.648,0.326,0.789,0.259,0.648,0.324,0.0,0.0,0.833
Gabe Vincent,G. Vincent,2022-23,0.029,0.686,0.56,0.787,0.547,0.638,0.407,0.504,0.433,0.606,0.511,0.0,0.0,0.376
Gabe Vincent,G. Vincent,2023-24,0.0,0.0,0.673,0.0,0.0,0.772,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.056
Gabe Vincent,G. Vincent,2024-25,0.278,0.233,0.823,0.073,0.895,0.414,0.925,0.289,0.093,0.995,0.054,0.028,0.0,0.598
Gabriel Deck,G. Deck,2020-21,0.0,0.0,0.389,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.504
Garrett Temple,G. Temple,2015-16,0.333,0.623,0.684,0.105,0.059,0.189,0.023,0.319,0.851,0.203,0.155,0.0,0.0,0.573
Garrett Temple,G. Temple,2016-17,0.47,0.471,0.468,0.041,0.533,0.193,0.515,0.213,0.365,0.587,0.22,0.0,0.0,0.544
Garrett Temple,G. Temple,2017-18,0.276,0.692,0.122,0.798,0.026,0.41,0.053,0.564,0.202,0.249,0.357,0.0,0.0,0.878
Garrett Temple,G. Temple,2018-19,0.819,0.2765,0.07200000000000001,0.115,0.085,0.505,0.3165,0.191,0.108,0.3405,0.2395,0.0,0.0,0.28300000000000003
Garrett Temple,G. Temple,2019-20,0.871,0.075,0.285,0.637,0.02,0.831,0.003,0.934,0.823,0.171,0.106,0.585,0.0,0.512
Garrett Temple,G. Temple,2020-21,0.734,0.796,0.513,0.326,0.849,0.834,0.726,0.346,0.395,0.014,0.536,0.0,0.0,0.327
Garrett Temple,G. Temple,2021-22,0.493,0.21,0.291,0.954,0.953,0.169,0.357,0.024,0.104,0.583,0.048,0.0,0.0,0.281
Garrett Temple,G. Temple,2023-24,0.078,0.0,0.831,0.0,0.0,0.9,0.0,0.0,0.497,0.0,0.0,0.0,0.0,0.336
Garrison Mathews,G. Mathews,2019-20,0.0,0.0,0.066,0.0,0.0,0.659,0.0,0.961,0.0,0.0,0.0,0.0,0.0,0.772
Garrison Mathews,G. Mathews,2020-21,0.772,0.356,0.093,0.0,0.809,0.396,0.0,0.975,0.819,0.476,0.0,0.0,0.0,0.964
Garrison Mathews,G. Mathews,2021-22,0.389,0.575,0.162,0.0,0.132,0.486,0.779,0.815,0.862,0.511,0.994,0.0,0.0,0.934
Garrison Mathews,G. Mathews,2022-23,0.077,0.818,0.093,0.0,0.0,0.979,0.0,0.721,0.0,0.363,0.0,0.0,0.0,0.881
Garrison Mathews,G. Mathews,2023-24,0.828,0.945,0.397,0.0,0.0,0.065,0.0,0.836,0.0,0.595,0.0,0.0,0.0,0.0
Garrison Mathews,G. Mathews,2024-25,0.913,0.533,0.077,0.0,0.0,0.273,0.0,0.336,0.0,0.399,0.01,0.008,0.0,0.964
Gary Clark,G. Clark,2018-19,0.023,0.0,0.924,0.0,0.298,0.992,0.0,0.0,0.0,0.0,0.0,0.734,0.0,0.202
Gary Clark,G. Clark,2019-20,0.0,0.079,0.626,0.0,0.424,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425
Gary Clark,G. Clark,2020-21,0.867,1.0,0.8,0.219,0.757,0.668,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.234
Gary Clark,G. Clark,2021-22,0.094,0.031,0.013,0.0,0.095,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816
Gary Harris,G. Harris,2015-16,0.572,0.327,0.201,0.342,0.589,0.321,0.613,0.564,0.742,0.581,0.564,0.0,0.0,0.594
Gary Harris,G. Harris,2016-17,0.088,0.072,0.565,0.723,0.507,0.189,0.769,0.3,0.868,0.542,0.537,0.0,0.0,0.915
Gary Harris,G. Harris,2017-18,0.893,0.885,0.458,0.353,0.388,0.59,0.834,0.669,0.761,0.55,0.732,0.0,0.0,0.807
Gary Harris,G. Harris,2018-19,0.606,0.497,0.936,0.08,0.773,0.861,0.52,0.646,0.891,0.22,0.793,0.0,0.0,0.43
Gary Harris,G. Harris,2019-20,0.868,0.226,0.831,0.904,0.488,0.669,0.213,0.424,0.567,0.369,0.286,0.0,0.0,0.547
Gary Harris,G. Harris,2020-21,0.2605,0.4235,0.6719999999999999,0.0,0.0,0.512,0.4985,0.3405,0.0,0.1475,0.187,0.0,0.0,0.8545
Gary Harris,G. Harris,2021-22,0.241,0.475,0.324,0.977,0.325,0.662,0.604,0.623,0.693,0.858,0.086,0.0,0.0,0.719
Gary Harris,G. Harris,2022-23,0.45,0.495,0.76,0.0,0.133,0.306,0.992,0.29,0.749,0.792,0.809,0.0,0.0,0.847
Gary Harris,G. Harris,2023-24,0.593,0.879,0.287,0.388,0.0,0.594,0.406,0.754,0.842,0.372,0.997,0.294,0.0,0.661
Gary Harris,G. Harris,2024-25,0.0,0.956,0.85,0.0,0.197,0.698,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.593
Gary Neal,G. Neal,2015-16,0.245,0.322,0.298,0.0,0.964,0.215,0.0,0.932,0.059,0.602,0.972,0.0,0.0,0.368
Gary Payton II,G. Payton II,2016-17,0.0,0.0,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758,0.0,0.0,0.028
Gary Payton II,G. Payton II,2017-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
Gary Payton II,G. Payton II,2019-20,0.684,0.533,0.149,0.0,0.363,0.748,0.082,0.0,0.0,0.0,0.135,0.0,0.0,0.16
Gary Payton II,G. Payton II,2021-22,0.372,0.837,0.89,0.291,0.813,0.419,0.966,0.0,0.401,0.0,0.0,0.332,0.0,0.736
Gary Payton II,G. Payton II,2022-23,0.0,0.0,0.5895,0.0,0.0,0.469,0.4725,0.0,0.326,0.0,0.0,0.0,0.0,0.497
Gary Payton II,G. Payton II,2023-24,0.0,0.0,0.193,0.0,0.948,0.738,0.38,0.0,0.497,0.0,0.0,0.777,0.0,0.503
Gary Payton II,G. Payton II,2024-25,0.572,0.0,0.0,0.0,0.0,0.695,0.694,0.0,0.548,0.0,0.0,0.806,0.0,0.468
Gary Trent Jr.,G. Trent Jr.,2019-20,0.41,0.103,0.907,0.0,0.997,0.194,0.0,1.0,0.986,0.353,0.672,0.0,0.0,0.94
Gary Trent Jr.,G. Trent Jr.,2020-21,0.7444999999999999,0.4645,0.2625,0.2035,0.024,0.253,0.0,0.4365,0.9065000000000001,0.7095,0.35350000000000004,0.0,0.0,0.625
Gary Trent Jr.,G. Trent Jr.,2021-22,0.295,0.582,0.796,0.754,0.095,0.209,0.049,0.72,0.853,0.84,0.573,0.98,0.0,0.725
Gary Trent Jr.,G. Trent Jr.,2022-23,0.793,0.976,0.526,0.722,0.989,0.267,0.639,0.879,0.98,0.282,0.495,0.268,0.0,0.775
Gary Trent Jr.,G. Trent Jr.,2023-24,0.889,0.0,0.374,0.059,0.0,0.266,0.973,0.171,0.497,0.1,0.547,0.1,0.0,0.768
Gary Trent Jr.,G. Trent Jr.,2024-25,0.55,0.804,0.501,0.454,0.856,0.356,0.321,0.868,0.492,0.166,0.688,0.282,0.0,0.898
George Hill,G. Hill,2015-16,0.304,0.423,0.699,0.025,0.3,0.312,0.952,0.576,0.699,0.89,0.545,0.0,0.281,0.853
George Hill,G. Hill,2016-17,0.463,0.125,0.44,0.672,0.757,0.078,0.94,0.963,0.722,0.937,0.916,0.0,0.0,0.641
George Hill,G. Hill,2017-18,0.6599999999999999,0.5395,0.8865000000000001,0.0,0.7484999999999999,0.413,0.1755,0.4845,0.7324999999999999,0.0805,0.6859999999999999,0.0,0.0,0.8140000000000001
George Hill,G. Hill,2018-19,0.753,0.34750000000000003,0.6655,0.4515,0.6775,0.5525,0.469,0.722,0.1595,0.3935,0.7190000000000001,0.0,0.0,0.6579999999999999
George Hill,G. Hill,2019-20,0.136,0.178,0.393,0.267,0.76,0.243,0.974,0.93,0.992,0.149,0.794,0.0,0.0,0.985
George Hill,G. Hill,2020-21,0.3725,0.0,0.305,0.0,0.0,0.39299999999999996,0.0,0.4205,0.0,0.0,0.389,0.0,0.0,0.9205
George Hill,G. Hill,2021-22,0.439,0.147,0.394,0.864,0.911,0.318,0.788,0.441,0.471,0.0,0.577,0.0,0.0,0.279
George Hill,G. Hill,2022-23,0.474,0.5,0.094,0.0,0.401,0.974,0.0,0.0,0.3745,0.0,0.48,0.0,0.0,0.4835
Georges Niang,G. Niang,2019-20,0.106,0.144,0.222,0.965,0.543,0.547,0.0,0.141,0.0,0.837,0.502,0.322,0.0,0.878
Georges Niang,G. Niang,2020-21,0.379,0.758,0.506,0.941,0.615,0.694,0.0,0.057,0.387,0.148,0.043,0.462,0.0,0.845
Georges Niang,G. Niang,2021-22,0.048,0.12,0.234,0.743,0.714,0.514,0.925,0.983,0.536,0.822,0.919,0.852,0.0,0.769
Georges Niang,G. Niang,2022-23,0.023,0.073,0.744,0.907,0.011,0.646,0.978,0.677,0.139,0.141,0.904,0.841,0.0,0.869
Georges Niang,G. Niang,2023-24,0.343,0.278,0.731,0.319,0.443,0.463,0.918,0.667,0.454,0.74,0.243,0.355,0.554,0.0
Georges Niang,G. Niang,2024-25,0.2385,0.0,0.2545,0.5525,0.3275,0.194,0.26,0.428,0.184,0.0,0.1925,0.606,0.0,0.7895
Georgios Kalaitzakis,G. Kalaitzakis,2021-22,0.0,0.015,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.436
Georgios Papagiannis,G. Papagiannis,2016-17,0.0,0.0,0.0,0.227,0.454,0.869,0.434,0.0,0.038,0.0,0.0,0.913,0.132,0.0
Gerald Green,G. Green,2015-16,0.669,0.446,0.507,0.899,0.005,0.529,0.068,0.428,0.576,0.167,0.669,0.0,1.0,0.66
Gerald Green,G. Green,2016-17,0.919,0.812,0.036,0.0,0.0,0.263,0.181,0.992,0.0,0.81,0.231,0.0,0.0,0.541
Gerald Green,G. Green,2017-18,0.709,0.472,0.737,0.0,0.61,0.563,0.102,0.42,0.914,0.261,0.984,0.0,0.0,0.835
Gerald Green,G. Green,2018-19,0.638,0.382,0.345,0.004,0.097,0.568,1.0,0.972,0.234,0.44,0.556,0.046,0.0,0.768
Gerald Henderson,G. Henderson,2015-16,0.116,0.46,0.121,0.0,0.962,0.148,0.848,0.458,0.455,0.354,0.376,0.0,0.538,0.599
Gerald Henderson,G. Henderson,2016-17,0.923,0.882,0.309,0.976,0.589,0.528,0.377,0.65,0.922,0.304,0.38,0.0,0.589,0.641
Giannis Antetokounmpo,G. Antetokounmpo,2015-16,0.138,0.589,0.277,0.723,0.476,0.267,0.701,0.093,0.737,0.086,0.603,0.16,0.413,0.298
Giannis Antetokounmpo,G. Antetokounmpo,2016-17,0.502,0.818,0.189,0.432,0.546,0.811,0.91,0.367,0.76,0.105,0.544,0.968,0.684,0.484
Giannis Antetokounmpo,G. Antetokounmpo,2017-18,0.916,0.848,0.349,0.39,0.282,0.816,0.693,0.903,0.884,0.976,0.796,0.652,0.529,0.39
Giannis Antetokounmpo,G. Antetokounmpo,2018-19,0.512,0.534,0.776,0.592,0.92,0.786,0.777,0.976,0.802,0.418,0.97,0.954,0.632,0.57
Giannis Antetokounmpo,G. Antetokounmpo,2019-20,0.728,0.226,0.479,0.909,0.802,0.761,0.512,0.965,0.962,0.459,0.939,0.664,0.523,0.547
Giannis Antetokounmpo,G. Antetokounmpo,2020-21,0.157,0.505,0.548,0.828,0.615,0.269,0.726,0.298,0.628,0.221,0.897,0.597,0.45,0.425
Giannis Antetokounmpo,G. Antetokounmpo,2021-22,0.991,0.793,0.101,0.219,0.689,0.258,0.817,0.287,0.968,0.959,0.699,0.852,0.698,0.614
Giannis Antetokounmpo,G. Antetokounmpo,2022-23,0.572,0.131,0.757,0.853,0.614,0.74,0.627,0.609,0.599,0.749,0.874,0.457,0.545,0.348
Giannis Antetokounmpo,G. Antetokounmpo,2023-24,0.33,0.0,0.802,0.363,0.431,0.416,0.836,0.427,0.868,0.0,0.971,0.645,0.609,0.232
Giannis Antetokounmpo,G. Antetokounmpo,2024-25,0.253,0.0,0.169,0.291,0.597,0.767,0.878,0.638,0.886,0.0,0.744,0.617,0.496,0.047
Glenn Robinson III,G. Robinson III,2015-16,0.895,0.429,0.068,0.0,0.0,0.473,0.876,0.975,0.0,0.045,0.014,0.0,0.0,0.229
Glenn Robinson III,G. Robinson III,2016-17,0.705,0.572,0.131,0.079,0.169,0.711,0.607,0.829,0.697,0.675,0.056,0.0,0.0,0.697
Glenn Robinson III,G. Robinson III,2017-18,0.0,0.919,0.454,0.0,0.0,0.764,0.166,0.0,0.0,0.06,0.01,0.0,0.0,0.983
Glenn Robinson III,G. Robinson III,2018-19,0.121,0.876,0.901,0.0,0.993,0.397,0.712,0.017,0.0,0.0,0.898,0.0,0.0,0.238
Glenn Robinson III,G. Robinson III,2019-20,0.024,0.145,0.2655,0.197,0.2055,0.3495,0.5205,0.216,0.1745,0.3625,0.312,0.0,0.0,0.547
Glenn Robinson III,G. Robinson III,2020-21,0.964,0.0,0.189,0.0,0.249,0.011,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.504
Goga Bitadze,G. Bitadze,2019-20,0.0,0.0,0.0,0.707,0.0,0.079,0.755,0.0,0.0,0.0,0.0,0.092,0.0,0.133
Goga Bitadze,G. Bitadze,2020-21,0.0,0.0,0.0,0.607,0.636,0.679,0.174,0.0,0.304,0.0,0.0,0.265,0.234,0.224
Goga Bitadze,G. Bitadze,2021-22,0.0,0.0,0.0,0.649,0.359,0.269,0.285,0.0,0.064,0.0,0.0,0.712,0.314,0.066
Goga Bitadze,G. Bitadze,2022-23,0.0,0.0,0.0,0.0,0.0,0.41000000000000003,0.569,0.0,0.0,0.0,0.0,0.22549999999999998,0.0,0.007
Goga Bitadze,G. Bitadze,2023-24,0.0,0.0,0.112,0.346,0.505,0.343,0.55,0.0,0.385,0.0,0.0,0.526,0.287,0.013
Goga Bitadze,G. Bitadze,2024-25,0.517,0.0,0.0,0.329,0.663,0.679,0.517,0.0,0.225,0.0,0.0,0.0,0.985,0.0
Goran Dragic,G. Dragic,2015-16,0.779,0.238,0.717,0.886,0.422,0.887,0.22,0.309,0.666,0.321,0.531,0.0,0.0,0.643
Goran Dragic,G. Dragic,2016-17,0.2,0.468,0.379,0.735,0.923,0.778,0.434,0.657,0.829,0.508,0.794,0.028,0.0,0.511
Goran Dragic,G. Dragic,2017-18,0.848,0.744,0.814,0.53,0.896,0.781,0.135,0.424,0.957,0.347,0.621,0.0,0.652,0.794
Goran Dragic,G. Dragic,2018-19,0.922,0.006,0.892,0.946,0.0,0.081,0.08,0.434,0.65,0.787,0.322,0.0,0.0,0.485
Goran Dragic,G. Dragic,2019-20,0.427,0.86,0.697,0.115,0.188,0.849,0.607,0.638,0.493,0.516,0.74,0.0,0.0,0.58
Goran Dragic,G. Dragic,2020-21,0.488,0.052,0.8,0.908,0.063,0.608,0.073,0.742,0.355,0.221,0.482,0.0,0.0,0.754
Goran Dragic,G. Dragic,2021-22,0.0,0.0,0.473,0.0,0.0,0.567,0.0,0.0,0.0,0.0,0.585,0.0,0.0,0.041
Goran Dragic,G. Dragic,2022-23,0.1945,0.217,0.1775,0.0,0.0,0.445,0.0,0.1685,0.056,0.0,0.2155,0.0,0.0,0.732
Gordon Hayward,G. Hayward,2015-16,0.964,0.274,0.528,0.473,0.117,0.184,0.421,0.508,0.863,0.411,0.638,1.0,0.632,0.618
Gordon Hayward,G. Hayward,2016-17,0.688,0.509,0.671,0.687,0.786,0.591,0.849,0.479,0.908,0.83,0.871,0.0,0.402,0.841
Gordon Hayward,G. Hayward,2018-19,0.124,0.159,0.86,0.883,0.783,0.905,0.434,0.225,0.659,0.297,0.617,0.0,0.961,0.685
Gordon Hayward,G. Hayward,2019-20,0.693,0.765,0.641,0.739,0.507,0.231,0.672,0.687,0.749,0.414,0.611,0.014,0.948,0.872
Gordon Hayward,G. Hayward,2020-21,0.012,0.524,0.956,0.424,0.757,0.771,0.819,0.71,0.94,0.376,0.461,0.071,0.969,0.815
Gordon Hayward,G. Hayward,2021-22,0.864,0.786,0.106,0.737,0.729,0.352,0.702,0.644,0.718,0.53,0.376,0.465,0.586,0.618
Gordon Hayward,G. Hayward,2022-23,0.389,0.461,0.075,0.971,0.835,0.892,0.483,0.461,0.294,0.189,0.474,0.775,0.497,0.311
Gordon Hayward,G. Hayward,2023-24,0.323,0.3145,0.5215,0.0295,0.5855,0.2605,0.44949999999999996,0.0885,0.151,0.125,0.3865,0.0,0.1435,0.644
Gorgui Dieng,G. Dieng,2015-16,0.047,0.702,0.0,0.691,0.559,0.364,0.782,0.0,0.394,0.0,0.0,0.352,0.695,0.406
Gorgui Dieng,G. Dieng,2016-17,0.318,0.416,0.067,0.651,0.499,0.076,0.309,0.0,0.332,0.0,0.0,0.56,0.384,0.564
Gorgui Dieng,G. Dieng,2017-18,0.149,0.842,0.077,0.456,0.023,0.388,0.39,0.0,0.414,0.0,0.0,0.174,0.225,0.45
Gorgui Dieng,G. Dieng,2018-19,0.0,0.0,0.0,0.523,0.736,0.324,0.405,0.0,0.667,0.0,0.0,0.403,0.324,0.691
Gorgui Dieng,G. Dieng,2019-20,0.0,0.0,0.0,0.4845,0.444,0.905,0.08,0.0,0.747,0.0,0.0,0.4665,0.0225,0.3775
Gorgui Dieng,G. Dieng,2020-21,0.0,0.0,0.0,0.0,0.3055,0.683,0.449,0.0,0.2215,0.0,0.0,0.8045,0.078,0.413
Gorgui Dieng,G. Dieng,2021-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
Gorgui Dieng,G. Dieng,2022-23,0.0,0.0,0.0,0.0,0.983,0.171,0.0,0.0,0.083,0.0,0.0,0.227,0.281,0.286
Gradey Dick,G. Dick,2023-24,0.394,0.272,0.063,0.371,0.619,0.0,0.478,0.061,0.049,0.57,0.042,0.0,0.0,0.0
Gradey Dick,G. Dick,2024-25,0.0,0.127,0.464,0.619,0.405,0.0,0.044,0.174,0.333,0.477,0.205,0.996,0.0,0.839
Grant Williams,G. Williams,2019-20,0.932,0.053,0.629,0.982,0.091,0.857,0.223,0.0,0.091,0.0,0.0,0.406,0.981,0.198
Grant Williams,G. Williams,2020-21,0.326,0.864,0.911,0.0,0.778,0.385,0.513,0.0,0.322,0.0,0.0,0.193,0.381,0.47
Grant Williams,G. Williams,2021-22,0.128,0.786,0.21,0.571,0.363,0.437,0.438,0.0,0.494,0.0,0.669,0.475,0.988,0.824
Grant Williams,G. Williams,2022-23,0.467,0.675,0.361,0.712,0.028,0.206,0.276,0.192,0.566,0.85,0.0,0.302,0.122,0.642
Grant Williams,G. Williams,2023-24,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175
Grant Williams,G. Williams,2024-25,0.0,0.0,0.345,0.0,0.976,0.07,0.167,0.0,0.548,0.0,0.0,0.206,1.0,0.33
Grayson Allen,G. Allen,2018-19,0.777,0.382,0.552,0.0,0.0,0.033,0.0,0.15,0.0,0.16,0.426,0.0,0.0,0.59
Grayson Allen,G. Allen,2019-20,0.951,0.137,0.839,0.0,0.543,0.722,0.0,0.883,0.0,0.892,0.281,0.0,0.0,0.97
Grayson Allen,G. Allen,2020-21,0.805,0.078,0.66,0.85,0.028,0.476,0.0,0.894,0.912,0.695,0.515,0.0,0.0,0.548
Grayson Allen,G. Allen,2021-22,0.256,0.305,0.402,0.477,0.261,0.59,0.961,0.594,0.916,0.342,0.664,0.843,0.0,0.942
Grayson Allen,G. Allen,2022-23,0.301,0.215,0.481,0.893,0.475,0.806,0.97,0.343,0.884,0.531,0.409,0.051,0.0,0.926
Grayson Allen,G. Allen,2023-24,0.0,0.545,0.15,0.892,0.0,0.518,0.675,0.411,0.652,0.655,0.977,0.568,0.0,0.923
Grayson Allen,G. Allen,2024-25,0.737,0.106,0.303,0.0,0.71,0.174,0.0,0.31,0.765,0.839,0.112,0.234,0.0,0.936
Greg Brown III,G. Brown III,2021-22,0.06,0.292,0.978,0.0,0.148,0.711,0.171,0.372,0.069,0.0,0.0,0.332,0.0,0.101
Greg Monroe,G. Monroe,2015-16,0.0,0.563,0.0,0.683,0.872,0.228,0.503,0.0,0.803,0.394,0.0,0.639,0.596,0.543
Greg Monroe,G. Monroe,2016-17,0.616,0.043,0.0,0.242,0.887,0.27,0.594,0.921,0.119,0.0,0.0,0.885,0.563,0.108
Greg Monroe,G. Monroe,2017-18,0.0,0.0,0.0,0.42700000000000005,0.144,0.39333333333333337,0.41533333333333333,0.0,0.307,0.0,0.0,0.3283333333333333,0.5126666666666666,0.307
Greg Monroe,G. Monroe,2018-19,0.0,0.0,0.0,0.866,0.04,0.002,0.26,0.0,0.121,0.0,0.0,0.245,0.064,0.028
Greg Monroe,G. Monroe,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.0
Greg Smith,G. Smith,2015-16,0.0,0.0,0.0,0.0,0.048,0.996,0.391,0.0,0.0,0.0,0.0,0.138,0.0,0.0
Greivis Vasquez,G. Vasquez,2015-16,0.245,0.973,0.879,0.0,0.0,0.92,0.0,0.919,0.029,0.0,0.117,0.0,0.0,0.238
Guerschon Yabusele,G. Yabusele,2024-25,0.0,0.766,0.227,0.159,0.759,0.537,0.427,0.0,0.457,0.0,0.0,0.548,0.208,0.571
Gui Santos,G. Santos,2024-25,0.823,0.663,0.847,0.0,0.0,0.166,0.364,0.0,0.183,0.0,0.0,0.0,0.0,0.405
Hamidou Diallo,H. Diallo,2018-19,0.82,0.182,0.974,0.0,0.0,0.732,0.367,0.0,0.0,0.0,0.447,0.0,0.0,0.042
Hamidou Diallo,H. Diallo,2019-20,0.194,0.91,0.685,0.0,0.494,0.922,0.213,0.078,0.32,0.0,0.074,0.236,0.0,0.233
Hamidou Diallo,H. Diallo,2020-21,0.6205,0.609,0.4325,0.0,0.635,0.7364999999999999,0.376,0.5365,0.757,0.0,0.542,0.0,0.0,0.2325
Hamidou Diallo,H. Diallo,2021-22,0.282,0.116,0.252,0.0,0.916,0.212,0.5,0.467,0.904,0.032,0.414,0.332,0.0,0.217
Hamidou Diallo,H. Diallo,2022-23,0.477,0.774,0.206,0.0,0.096,0.515,0.682,0.53,0.384,0.0,0.074,0.256,0.0,0.127
Harrison Barnes,H. Barnes,2015-16,0.924,0.705,0.791,0.043,0.829,0.143,0.48,0.438,0.925,0.472,0.886,0.385,0.704,0.798
Harrison Barnes,H. Barnes,2016-17,0.989,0.258,0.73,0.928,0.681,0.503,0.943,0.837,0.925,0.518,0.352,0.537,0.816,0.745
Harrison Barnes,H. Barnes,2017-18,0.237,0.345,0.57,0.403,0.303,0.79,0.884,0.754,0.774,0.41,0.841,0.262,0.681,0.552
Harrison Barnes,H. Barnes,2018-19,0.7515000000000001,0.4025,0.5525,0.2345,0.7825,0.226,0.068,0.2095,0.569,0.47200000000000003,0.3075,0.44,0.4975,0.8575
Harrison Barnes,H. Barnes,2019-20,0.314,0.209,0.602,0.691,0.913,0.161,0.547,0.687,0.905,0.235,0.878,0.194,0.639,0.793
Harrison Barnes,H. Barnes,2020-21,0.641,0.874,0.472,0.379,0.591,0.437,0.75,0.777,0.899,0.038,0.876,0.538,0.786,0.804
Harrison Barnes,H. Barnes,2021-22,0.855,0.32,0.142,0.799,0.338,0.054,0.769,0.858,0.956,0.583,0.533,0.284,0.621,0.907
